fileName,totalCount,surpriseCount,index_pairs,surpriseScore,threshold
268272.txt,13.0,1,"12,13|",0.076923076923076927,0.395123
265756.txt,12.0,1,"8,9|",0.083333333333333329,0.23987725000000004
255695.txt,19.0,3,"3,4|4,5|5,6|",0.15789473684210525,0.33970849999999997
121190.txt,18.0,2,"9,10|16,17|",0.1111111111111111,0.39345874999999997
73846.txt,16.0,2,"8,9|14,15|",0.125,0.39933750000000001
255871.txt,22.0,3,"8,9|9,10|13,14|",0.13636363636363635,0.25678725000000002
50053.txt,22.0,3,"2,3|10,11|15,16|",0.13636363636363635,0.37015699999999996
73852.txt,10.0,1,"9,10|",0.10000000000000001,0.3538095
110359.txt,87.0,8,"35,36|36,37|37,38|65,66|66,67|75,76|85,86|86,87|",0.091954022988505746,0.34560250000000003
201415.txt,16.0,2,"8,9|9,10|",0.125,0.39321025000000004
217277.txt,20.0,2,"10,11|19,20|",0.10000000000000001,0.23617625
131208.txt,13.0,1,"9,10|",0.076923076923076927,0.35581000000000002
65611.txt,40.0,4,"2,3|14,15|15,16|16,17|",0.10000000000000001,0.37838549999999999
48783.txt,46.0,5,"20,21|21,22|28,29|32,33|45,46|",0.10869565217391304,0.37094224999999997
241757.txt,11.0,1,"4,5|",0.090909090909090912,0.2765475
152793.txt,30.0,3,"1,2|4,5|28,29|",0.10000000000000001,0.38834400000000002
93193.txt,19.0,2,"5,6|16,17|",0.10526315789473684,0.37362850000000003
83380.txt,33.0,1,"14,15|",0.030303030303030304,0.38057800000000003
238280.txt,26.0,3,"20,21|21,22|24,25|",0.11538461538461539,0.38777724999999996
131234.txt,22.0,1,"15,16|",0.045454545454545456,0.29625825
19296.txt,44.0,5,"5,6|6,7|35,36|36,37|37,38|",0.11363636363636363,0.3829555
239808.txt,50.0,6,"13,14|14,15|15,16|16,17|45,46|46,47|",0.12,0.38890924999999998
39152.txt,43.0,4,"10,11|11,12|12,13|13,14|",0.093023255813953487,0.37319449999999998
235798.txt,17.0,1,"8,9|",0.058823529411764705,0.38989699999999999
116660.txt,28.0,3,"10,11|15,16|20,21|",0.10714285714285714,0.33359700000000003
52042.txt,43.0,4,"1,2|14,15|17,18|37,38|",0.093023255813953487,0.33494449999999998
139873.txt,27.0,2,"17,18|20,21|",0.07407407407407407,0.25634399999999996
158241.txt,33.0,4,"7,8|11,12|12,13|13,14|",0.12121212121212122,0.32497800000000004
193656.txt,20.0,1,"10,11|",0.050000000000000003,0.37755950000000005
95509.txt,24.0,2,"9,10|23,24|",0.083333333333333329,0.34836624999999999
84404.txt,38.0,4,"7,8|16,17|30,31|31,32|",0.10526315789473684,0.39148974999999997
238519.txt,6.0,1,"1,2|",0.16666666666666666,0.31487850000000001
147413.txt,22.0,3,"2,3|3,4|12,13|",0.13636363636363635,0.39658074999999998
54341.txt,22.0,2,"19,20|20,21|",0.090909090909090912,0.35262775000000002
87119.txt,44.0,2,"22,23|23,24|",0.045454545454545456,0.39850875000000002
157600.txt,21.0,2,"6,7|20,21|",0.095238095238095233,0.38441900000000001
42523.txt,55.0,4,"24,25|30,31|39,40|43,44|",0.072727272727272724,0.37026500000000001
23877.txt,46.0,2,"7,8|23,24|",0.043478260869565216,0.33296674999999998
50899.txt,47.0,4,"11,12|12,13|19,20|39,40|",0.085106382978723402,0.32701599999999997
133609.txt,47.0,4,"24,25|25,26|31,32|35,36|",0.085106382978723402,0.34279199999999999
62368.txt,35.0,2,"7,8|10,11|",0.057142857142857141,0.31850349999999999
136771.txt,75.0,6,"7,8|54,55|55,56|66,67|73,74|74,75|",0.080000000000000002,0.35296349999999999
214568.txt,23.0,2,"18,19|22,23|",0.086956521739130432,0.3928085
236911.txt,27.0,2,"17,18|25,26|",0.07407407407407407,0.38734100000000005
74244.txt,25.0,3,"10,11|11,12|12,13|",0.12,0.38059599999999999
34106.txt,26.0,3,"12,13|13,14|14,15|",0.11538461538461539,0.27349650000000003
66132.txt,23.0,2,"11,12|19,20|",0.086956521739130432,0.37199550000000003
127126.txt,19.0,3,"13,14|17,18|18,19|",0.15789473684210525,0.28520449999999997
110761.txt,24.0,1,"12,13|",0.041666666666666664,0.35930475000000001
115619.txt,30.0,1,"1,2|",0.033333333333333333,0.39415100000000003
142741.txt,12.0,1,"6,7|",0.083333333333333329,0.36431049999999998
231717.txt,28.0,3,"19,20|20,21|23,24|",0.10714285714285714,0.36760725000000005
70963.txt,48.0,5,"8,9|12,13|13,14|22,23|23,24|",0.10416666666666667,0.38612025000000005
4179.txt,23.0,3,"3,4|4,5|15,16|",0.13043478260869565,0.32242100000000001
3616.txt,26.0,2,"6,7|7,8|",0.076923076923076927,0.37495725000000002
48230.txt,31.0,4,"5,6|18,19|19,20|22,23|",0.12903225806451613,0.28982400000000003
102371.txt,21.0,2,"15,16|19,20|",0.095238095238095233,0.201158
53610.txt,62.0,8,"8,9|20,21|34,35|53,54|54,55|58,59|59,60|60,61|",0.12903225806451613,0.39059250000000001
188706.txt,51.0,6,"29,30|30,31|36,37|37,38|47,48|48,49|",0.11764705882352941,0.34556600000000004
7458.txt,14.0,1,"9,10|",0.071428571428571425,0.37221399999999999
179099.txt,11.0,1,"2,3|",0.090909090909090912,0.32236799999999999
237428.txt,26.0,4,"5,6|18,19|19,20|25,26|",0.15384615384615385,0.34459125000000002
113240.txt,10.0,1,"9,10|",0.10000000000000001,0.26316475
27690.txt,32.0,2,"21,22|30,31|",0.0625,0.27085500000000001
273231.txt,27.0,2,"8,9|23,24|",0.07407407407407407,0.38631850000000001
100273.txt,32.0,4,"11,12|20,21|21,22|22,23|",0.125,0.38050824999999999
170964.txt,13.0,1,"7,8|",0.076923076923076927,0.33952300000000002
193341.txt,24.0,1,"18,19|",0.041666666666666664,0.31467049999999996
179798.txt,14.0,3,"9,10|10,11|11,12|",0.21428571428571427,0.28167750000000003
204091.txt,26.0,2,"21,22|22,23|",0.076923076923076927,0.390679
199678.txt,50.0,5,"15,16|16,17|17,18|28,29|49,50|",0.10000000000000001,0.36072850000000001
71415.txt,37.0,4,"7,8|25,26|26,27|27,28|",0.10810810810810811,0.39383400000000002
48294.txt,14.0,1,"10,11|",0.071428571428571425,0.35048699999999999
164736.txt,49.0,4,"32,33|36,37|43,44|47,48|",0.081632653061224483,0.24997399999999997
195917.txt,28.0,2,"10,11|26,27|",0.071428571428571425,0.26624775000000001
248270.txt,36.0,3,"6,7|14,15|26,27|",0.083333333333333329,0.29348149999999995
156790.txt,9.0,1,"5,6|",0.1111111111111111,0.38273000000000001
23347.txt,17.0,1,"12,13|",0.058823529411764705,0.34664699999999998
42975.txt,22.0,3,"5,6|13,14|18,19|",0.13636363636363635,0.36545949999999994
61612.txt,43.0,4,"7,8|23,24|36,37|37,38|",0.093023255813953487,0.38608599999999998
123441.txt,43.0,3,"12,13|13,14|14,15|",0.069767441860465115,0.39992549999999999
122987.txt,13.0,1,"7,8|",0.076923076923076927,0.36183899999999997
244462.txt,26.0,2,"3,4|19,20|",0.076923076923076927,0.37642224999999996
204052.txt,49.0,5,"1,2|2,3|3,4|4,5|29,30|",0.10204081632653061,0.35786200000000001
67539.txt,27.0,2,"21,22|22,23|",0.07407407407407407,0.3891695
28979.txt,30.0,4,"9,10|10,11|11,12|14,15|",0.13333333333333333,0.39850875000000002
112461.txt,15.0,1,"11,12|",0.066666666666666666,0.39205000000000001
111168.txt,45.0,5,"1,2|21,22|22,23|28,29|29,30|",0.1111111111111111,0.355319
264229.txt,27.0,1,"9,10|",0.037037037037037035,0.37600100000000003
225261.txt,36.0,2,"20,21|29,30|",0.055555555555555552,0.37847249999999999
87156.txt,25.0,2,"17,18|18,19|",0.080000000000000002,0.34762799999999999
191032.txt,79.0,7,"30,31|42,43|48,49|52,53|53,54|68,69|77,78|",0.088607594936708861,0.25212299999999999
272305.txt,29.0,1,"26,27|",0.034482758620689655,0.377944
249393.txt,25.0,3,"4,5|13,14|22,23|",0.12,0.34066599999999997
143606.txt,90.0,6,"23,24|31,32|32,33|60,61|70,71|80,81|",0.066666666666666666,0.13305299999999998
58508.txt,32.0,2,"9,10|18,19|",0.0625,0.36714349999999996
123119.txt,31.0,2,"6,7|28,29|",0.064516129032258063,0.36386000000000002
238581.txt,15.0,1,"14,15|",0.066666666666666666,0.30221599999999998
72478.txt,19.0,2,"1,2|16,17|",0.10526315789473684,0.39778849999999999
200778.txt,20.0,1,"18,19|",0.050000000000000003,0.18603575
267091.txt,26.0,2,"1,2|25,26|",0.076923076923076927,0.26479174999999999
146971.txt,33.0,2,"15,16|24,25|",0.060606060606060608,0.36000700000000002
235099.txt,21.0,3,"1,2|2,3|3,4|",0.14285714285714285,0.362182
124892.txt,64.0,7,"10,11|27,28|28,29|42,43|43,44|44,45|57,58|",0.109375,0.36020750000000001
249422.txt,36.0,3,"9,10|10,11|28,29|",0.083333333333333329,0.3982755
64554.txt,28.0,2,"5,6|14,15|",0.071428571428571425,0.38020549999999997
76150.txt,50.0,7,"8,9|9,10|40,41|41,42|45,46|46,47|47,48|",0.14000000000000001,0.38090000000000002
214043.txt,40.0,3,"9,10|10,11|11,12|",0.074999999999999997,0.36673525000000001
100111.txt,47.0,6,"23,24|30,31|31,32|32,33|33,34|34,35|",0.1276595744680851,0.31611499999999998
208287.txt,31.0,4,"17,18|18,19|19,20|25,26|",0.12903225806451613,0.35069349999999999
152643.txt,7.0,1,"4,5|",0.14285714285714285,0.32132300000000003
141171.txt,8.0,1,"1,2|",0.125,0.25656974999999999
37911.txt,21.0,1,"3,4|",0.047619047619047616,0.27205400000000002
134288.txt,11.0,1,"5,6|",0.090909090909090912,0.32246800000000003
57029.txt,35.0,4,"1,2|9,10|13,14|16,17|",0.11428571428571428,0.20201250000000001
207188.txt,17.0,1,"14,15|",0.058823529411764705,0.36152800000000002
10362.txt,31.0,3,"10,11|15,16|22,23|",0.096774193548387094,0.29521600000000003
31421.txt,12.0,1,"9,10|",0.083333333333333329,0.27873999999999999
105914.txt,23.0,4,"9,10|10,11|11,12|12,13|",0.17391304347826086,0.39120949999999999
63401.txt,12.0,1,"10,11|",0.083333333333333329,0.28423499999999996
198823.txt,51.0,4,"19,20|31,32|35,36|40,41|",0.078431372549019607,0.30946850000000004
16920.txt,23.0,1,"10,11|",0.043478260869565216,0.35673699999999997
38405.txt,31.0,4,"9,10|10,11|11,12|12,13|",0.12903225806451613,0.37604650000000001
70469.txt,21.0,1,"11,12|",0.047619047619047616,0.35527800000000004
93094.txt,17.0,2,"12,13|13,14|",0.11764705882352941,0.27280900000000002
170409.txt,27.0,3,"13,14|19,20|25,26|",0.1111111111111111,0.35039150000000002
116954.txt,22.0,2,"3,4|4,5|",0.090909090909090912,0.38669375000000006
69104.txt,20.0,2,"2,3|6,7|",0.10000000000000001,0.39512199999999997
29246.txt,57.0,4,"8,9|17,18|44,45|45,46|",0.070175438596491224,0.38683600000000001
20504.txt,50.0,5,"1,2|2,3|10,11|11,12|26,27|",0.10000000000000001,0.35831075000000001
133901.txt,92.0,13,"1,2|2,3|67,68|68,69|69,70|74,75|75,76|78,79|79,80|80,81|81,82|82,83|85,86|",0.14130434782608695,0.30526524999999999
63818.txt,23.0,4,"8,9|9,10|10,11|11,12|",0.17391304347826086,0.34389999999999998
149707.txt,23.0,2,"2,3|20,21|",0.086956521739130432,0.39400599999999997
200397.txt,28.0,3,"15,16|16,17|17,18|",0.10714285714285714,0.38585875000000003
94506.txt,45.0,5,"1,2|21,22|22,23|28,29|29,30|",0.1111111111111111,0.355319
113347.txt,37.0,4,"7,8|8,9|9,10|32,33|",0.10810810810810811,0.39799899999999999
151174.txt,70.0,10,"29,30|34,35|39,40|46,47|51,52|57,58|58,59|62,63|63,64|67,68|",0.14285714285714285,0.18467875
203852.txt,44.0,4,"6,7|12,13|33,34|40,41|",0.090909090909090912,0.29913100000000004
170804.txt,18.0,1,"10,11|",0.055555555555555552,0.39243800000000001
249768.txt,11.0,1,"3,4|",0.090909090909090912,0.35872799999999994
126471.txt,38.0,3,"5,6|26,27|34,35|",0.078947368421052627,0.39434475000000002
86857.txt,75.0,11,"42,43|43,44|44,45|54,55|55,56|58,59|59,60|62,63|63,64|73,74|74,75|",0.14666666666666667,0.32056399999999996
156828.txt,32.0,2,"5,6|16,17|",0.0625,0.33837925000000002
264822.txt,32.0,4,"4,5|21,22|22,23|23,24|",0.125,0.34207850000000001
93296.txt,15.0,2,"8,9|13,14|",0.13333333333333333,0.36608700000000005
229936.txt,19.0,2,"13,14|17,18|",0.10526315789473684,0.15805649999999999
134049.txt,27.0,2,"6,7|11,12|",0.07407407407407407,0.34225349999999999
258659.txt,21.0,1,"13,14|",0.047619047619047616,0.33963599999999999
220084.txt,21.0,1,"20,21|",0.047619047619047616,0.34099499999999999
168736.txt,22.0,4,"18,19|19,20|20,21|21,22|",0.18181818181818182,0.30694650000000001
22111.txt,8.0,1,"5,6|",0.125,0.36531449999999999
123247.txt,11.0,1,"5,6|",0.090909090909090912,0.30997750000000002
19187.txt,62.0,6,"16,17|29,30|36,37|54,55|55,56|56,57|",0.096774193548387094,0.39522825000000006
25118.txt,16.0,1,"12,13|",0.0625,0.38469825000000002
231822.txt,15.0,2,"7,8|10,11|",0.13333333333333333,0.39880400000000005
218268.txt,24.0,3,"16,17|17,18|18,19|",0.125,0.23094275
177603.txt,14.0,2,"11,12|12,13|",0.14285714285714285,0.32923824999999995
219604.txt,48.0,3,"31,32|37,38|41,42|",0.0625,0.38802375
49955.txt,33.0,3,"19,20|20,21|25,26|",0.090909090909090912,0.35241899999999998
83084.txt,12.0,1,"7,8|",0.083333333333333329,0.37277474999999999
95180.txt,66.0,6,"21,22|22,23|33,34|38,39|44,45|59,60|",0.090909090909090912,0.33675049999999995
215770.txt,15.0,1,"10,11|",0.066666666666666666,0.37953349999999997
23554.txt,52.0,5,"14,15|19,20|24,25|33,34|36,37|",0.096153846153846159,0.33434674999999997
8686.txt,50.0,5,"7,8|13,14|14,15|22,23|25,26|",0.10000000000000001,0.22673900000000002
106978.txt,16.0,2,"7,8|8,9|",0.125,0.32469575000000001
164643.txt,24.0,1,"4,5|",0.041666666666666664,0.35209449999999998
53919.txt,44.0,5,"13,14|20,21|29,30|30,31|36,37|",0.11363636363636363,0.37441799999999997
147717.txt,25.0,3,"5,6|6,7|20,21|",0.12,0.389233
151175.txt,37.0,4,"8,9|16,17|19,20|22,23|",0.10810810810810811,0.23697499999999999
269452.txt,35.0,1,"25,26|",0.028571428571428571,0.33453149999999998
16510.txt,55.0,6,"18,19|38,39|39,40|40,41|46,47|47,48|",0.10909090909090909,0.37926850000000001
59207.txt,20.0,2,"18,19|19,20|",0.10000000000000001,0.35810575
236156.txt,14.0,2,"4,5|11,12|",0.14285714285714285,0.36032674999999997
89556.txt,30.0,2,"5,6|16,17|",0.066666666666666666,0.28998000000000002
158145.txt,26.0,2,"7,8|11,12|",0.076923076923076927,0.30367050000000007
236624.txt,26.0,3,"3,4|10,11|14,15|",0.11538461538461539,0.39927875000000002
120940.txt,36.0,1,"8,9|",0.027777777777777776,0.39703299999999997
245812.txt,14.0,1,"13,14|",0.071428571428571425,0.30975825000000001
146353.txt,15.0,2,"9,10|13,14|",0.13333333333333333,0.33417750000000002
210813.txt,30.0,1,"7,8|",0.033333333333333333,0.37519150000000001
110101.txt,24.0,2,"21,22|22,23|",0.083333333333333329,0.31327900000000003
55373.txt,33.0,4,"13,14|14,15|28,29|29,30|",0.12121212121212122,0.39306099999999999
114401.txt,21.0,1,"2,3|",0.047619047619047616,0.385598
32667.txt,24.0,2,"1,2|2,3|",0.083333333333333329,0.37252325000000003
76743.txt,20.0,2,"9,10|10,11|",0.10000000000000001,0.34115499999999999
20505.txt,63.0,5,"20,21|21,22|22,23|45,46|49,50|",0.079365079365079361,0.32219549999999997
240573.txt,31.0,4,"10,11|11,12|27,28|30,31|",0.12903225806451613,0.28043200000000001
185697.txt,24.0,2,"3,4|11,12|",0.083333333333333329,0.34688574999999999
76031.txt,25.0,2,"2,3|21,22|",0.080000000000000002,0.31745800000000002
35134.txt,21.0,2,"1,2|10,11|",0.095238095238095233,0.36763600000000002
211714.txt,63.0,4,"8,9|14,15|32,33|43,44|",0.063492063492063489,0.31091950000000002
189085.txt,13.0,1,"6,7|",0.076923076923076927,0.39757300000000001
57969.txt,36.0,6,"14,15|26,27|27,28|28,29|29,30|30,31|",0.16666666666666666,0.34066825000000001
14688.txt,32.0,4,"3,4|7,8|30,31|31,32|",0.125,0.31343074999999998
135168.txt,33.0,2,"19,20|24,25|",0.060606060606060608,0.259936
97581.txt,20.0,1,"16,17|",0.050000000000000003,0.37588125000000006
220250.txt,25.0,1,"11,12|",0.040000000000000001,0.39574499999999996
269644.txt,25.0,2,"18,19|22,23|",0.080000000000000002,0.29657299999999998
185132.txt,65.0,8,"36,37|37,38|41,42|54,55|55,56|56,57|57,58|63,64|",0.12307692307692308,0.33015800000000001
238345.txt,19.0,2,"9,10|14,15|",0.10526315789473684,0.32094900000000004
116766.txt,21.0,2,"16,17|17,18|",0.095238095238095233,0.39685399999999998
1311.txt,34.0,3,"6,7|11,12|18,19|",0.088235294117647065,0.27142224999999998
17424.txt,34.0,3,"5,6|6,7|21,22|",0.088235294117647065,0.32500224999999999
131252.txt,20.0,2,"9,10|12,13|",0.10000000000000001,0.29648849999999999
157869.txt,14.0,1,"7,8|",0.071428571428571425,0.39322475000000001
42592.txt,24.0,2,"1,2|6,7|",0.083333333333333329,0.32574875000000003
20471.txt,16.0,2,"2,3|11,12|",0.125,0.30546424999999999
271816.txt,25.0,2,"5,6|8,9|",0.080000000000000002,0.31081799999999998
114950.txt,33.0,2,"7,8|20,21|",0.060606060606060608,0.39780199999999999
148785.txt,25.0,2,"1,2|9,10|",0.080000000000000002,0.24408000000000002
35040.txt,28.0,4,"12,13|13,14|14,15|15,16|",0.14285714285714285,0.16193399999999999
109097.txt,23.0,2,"6,7|13,14|",0.086956521739130432,0.34250649999999999
170232.txt,23.0,3,"9,10|10,11|11,12|",0.13043478260869565,0.34898600000000002
26028.txt,7.0,1,"1,2|",0.14285714285714285,0.33931849999999997
62859.txt,34.0,3,"8,9|9,10|25,26|",0.088235294117647065,0.28972624999999996
44120.txt,79.0,8,"15,16|53,54|54,55|55,56|61,62|64,65|65,66|73,74|",0.10126582278481013,0.38405600000000001
8269.txt,50.0,5,"4,5|17,18|18,19|19,20|27,28|",0.10000000000000001,0.21666950000000001
206491.txt,43.0,2,"10,11|11,12|",0.046511627906976744,0.39889999999999998
180658.txt,32.0,2,"10,11|11,12|",0.0625,0.25552174999999999
92572.txt,33.0,3,"3,4|4,5|19,20|",0.090909090909090912,0.38944200000000001
221748.txt,19.0,3,"7,8|8,9|9,10|",0.15789473684210525,0.3769015
19569.txt,26.0,1,"6,7|",0.038461538461538464,0.32822049999999997
187679.txt,9.0,1,"4,5|",0.1111111111111111,0.38158500000000001
58253.txt,42.0,3,"6,7|30,31|31,32|",0.071428571428571425,0.31777299999999997
160784.txt,11.0,1,"5,6|",0.090909090909090912,0.39944950000000001
21790.txt,13.0,1,"1,2|",0.076923076923076927,0.36963000000000001
94881.txt,68.0,8,"41,42|42,43|43,44|44,45|45,46|46,47|54,55|55,56|",0.11764705882352941,0.37773775000000004
111169.txt,43.0,5,"28,29|29,30|30,31|38,39|39,40|",0.11627906976744186,0.34919599999999995
2778.txt,41.0,5,"6,7|23,24|24,25|35,36|36,37|",0.12195121951219512,0.31283099999999997
213249.txt,12.0,1,"11,12|",0.083333333333333329,0.34426124999999996
132559.txt,21.0,1,"17,18|",0.047619047619047616,0.15668800000000002
148587.txt,56.0,3,"20,21|34,35|42,43|",0.053571428571428568,0.35328749999999998
30474.txt,58.0,7,"3,4|4,5|5,6|12,13|15,16|25,26|35,36|",0.1206896551724138,0.30829475000000001
173511.txt,30.0,4,"11,12|14,15|15,16|25,26|",0.13333333333333333,0.31555125000000001
156949.txt,17.0,1,"12,13|",0.058823529411764705,0.31504599999999999
97185.txt,20.0,3,"6,7|17,18|18,19|",0.14999999999999999,0.25053274999999997
115864.txt,35.0,3,"10,11|13,14|23,24|",0.085714285714285715,0.349074
139424.txt,29.0,2,"6,7|17,18|",0.068965517241379309,0.32310100000000003
164737.txt,30.0,4,"3,4|6,7|11,12|14,15|",0.13333333333333333,0.32383424999999999
164051.txt,12.0,1,"6,7|",0.083333333333333329,0.34954525000000003
156785.txt,32.0,2,"2,3|19,20|",0.0625,0.37971100000000002
96264.txt,15.0,1,"8,9|",0.066666666666666666,0.39799850000000003
224340.txt,23.0,2,"7,8|11,12|",0.086956521739130432,0.39516249999999997
158743.txt,14.0,3,"9,10|10,11|11,12|",0.21428571428571427,0.30513249999999997
113554.txt,41.0,6,"2,3|3,4|7,8|8,9|16,17|17,18|",0.14634146341463414,0.39604
59373.txt,44.0,3,"6,7|21,22|28,29|",0.068181818181818177,0.29636899999999999
203099.txt,16.0,1,"15,16|",0.0625,0.37224650000000004
157316.txt,11.0,1,"4,5|",0.090909090909090912,0.36810399999999999
44450.txt,55.0,4,"24,25|30,31|39,40|43,44|",0.072727272727272724,0.35726550000000001
6720.txt,12.0,1,"6,7|",0.083333333333333329,0.38362600000000002
122945.txt,24.0,2,"20,21|21,22|",0.083333333333333329,0.37823174999999998
189318.txt,37.0,3,"23,24|27,28|34,35|",0.081081081081081086,0.17200399999999999
14501.txt,38.0,1,"32,33|",0.026315789473684209,0.38696775
89350.txt,30.0,3,"5,6|6,7|13,14|",0.10000000000000001,0.30888225000000002
237466.txt,59.0,7,"15,16|16,17|26,27|27,28|37,38|52,53|53,54|",0.11864406779661017,0.38342100000000001
174295.txt,23.0,2,"7,8|8,9|",0.086956521739130432,0.3887195
166691.txt,23.0,3,"9,10|17,18|18,19|",0.13043478260869565,0.3945515
263037.txt,16.0,1,"5,6|",0.0625,0.25570574999999995
295.txt,36.0,3,"5,6|13,14|14,15|",0.083333333333333329,0.31902549999999996
107509.txt,15.0,2,"9,10|12,13|",0.13333333333333333,0.28845999999999999
206877.txt,17.0,2,"14,15|15,16|",0.11764705882352941,0.349522
257386.txt,22.0,2,"5,6|18,19|",0.090909090909090912,0.38130274999999997
35283.txt,28.0,3,"3,4|19,20|20,21|",0.10714285714285714,0.33035099999999995
87357.txt,8.0,1,"6,7|",0.125,0.31078050000000002
272110.txt,70.0,5,"2,3|7,8|8,9|9,10|47,48|",0.071428571428571425,0.39960499999999999
62495.txt,11.0,1,"9,10|",0.090909090909090912,0.39860249999999997
83119.txt,7.0,1,"6,7|",0.14285714285714285,0.37933499999999998
135585.txt,7.0,1,"1,2|",0.14285714285714285,0.2737175
105320.txt,29.0,2,"5,6|9,10|",0.068965517241379309,0.36876900000000001
122947.txt,79.0,7,"20,21|34,35|51,52|67,68|70,71|77,78|78,79|",0.088607594936708861,0.35386499999999999
170754.txt,21.0,2,"7,8|8,9|",0.095238095238095233,0.240148
71402.txt,70.0,3,"11,12|20,21|69,70|",0.042857142857142858,0.39225300000000002
208657.txt,25.0,2,"1,2|17,18|",0.080000000000000002,0.24812800000000002
79738.txt,14.0,1,"2,3|",0.071428571428571425,0.39357949999999997
156787.txt,50.0,5,"13,14|17,18|18,19|24,25|44,45|",0.10000000000000001,0.36375049999999998
25721.txt,14.0,2,"1,2|6,7|",0.14285714285714285,0.37302249999999998
272689.txt,33.0,1,"23,24|",0.030303030303030304,0.39038800000000001
186798.txt,18.0,3,"3,4|4,5|8,9|",0.16666666666666666,0.205926
21209.txt,43.0,5,"19,20|26,27|29,30|30,31|31,32|",0.11627906976744186,0.38250899999999999
244313.txt,30.0,2,"5,6|14,15|",0.066666666666666666,0.36334375000000002
253109.txt,14.0,1,"13,14|",0.071428571428571425,0.380326
98288.txt,18.0,1,"5,6|",0.055555555555555552,0.35995325
163714.txt,22.0,2,"10,11|14,15|",0.090909090909090912,0.30220749999999996
127142.txt,18.0,2,"4,5|5,6|",0.1111111111111111,0.33757150000000002
64027.txt,39.0,4,"15,16|20,21|23,24|33,34|",0.10256410256410256,0.378936
122984.txt,29.0,2,"17,18|27,28|",0.068965517241379309,0.34573000000000004
188979.txt,21.0,2,"9,10|14,15|",0.095238095238095233,0.37862399999999996
173275.txt,36.0,4,"28,29|29,30|32,33|35,36|",0.1111111111111111,0.28194399999999997
18113.txt,39.0,2,"19,20|26,27|",0.05128205128205128,0.36096399999999995
135977.txt,32.0,2,"1,2|28,29|",0.0625,0.38179799999999997
9149.txt,15.0,1,"6,7|",0.066666666666666666,0.35863299999999998
245582.txt,49.0,7,"22,23|23,24|24,25|25,26|26,27|27,28|45,46|",0.14285714285714285,0.384266
265652.txt,14.0,3,"4,5|5,6|6,7|",0.21428571428571427,0.24714000000000003
261434.txt,24.0,4,"16,17|17,18|18,19|22,23|",0.16666666666666666,0.31355675
213934.txt,20.0,3,"16,17|17,18|18,19|",0.14999999999999999,0.39460500000000004
52998.txt,32.0,4,"2,3|3,4|14,15|15,16|",0.125,0.38996274999999997
238569.txt,9.0,1,"2,3|",0.1111111111111111,0.12765899999999999
76190.txt,40.0,4,"3,4|13,14|14,15|25,26|",0.10000000000000001,0.3631585
222257.txt,29.0,2,"4,5|18,19|",0.068965517241379309,0.31662600000000002
183435.txt,15.0,1,"10,11|",0.066666666666666666,0.34800049999999999
46047.txt,51.0,5,"11,12|12,13|17,18|20,21|23,24|",0.098039215686274508,0.36181849999999999
226025.txt,24.0,2,"15,16|21,22|",0.083333333333333329,0.211559
39693.txt,82.0,9,"3,4|58,59|59,60|64,65|67,68|73,74|74,75|78,79|79,80|",0.10975609756097561,0.37502024999999994
43881.txt,9.0,1,"8,9|",0.1111111111111111,0.30955900000000003
63589.txt,13.0,1,"6,7|",0.076923076923076927,0.240893
52967.txt,82.0,11,"32,33|39,40|40,41|44,45|45,46|46,47|47,48|48,49|49,50|52,53|71,72|",0.13414634146341464,0.18999674999999999
270288.txt,13.0,2,"3,4|4,5|",0.15384615384615385,0.39272800000000002
244139.txt,8.0,1,"2,3|",0.125,0.36320400000000003
265691.txt,31.0,1,"3,4|",0.032258064516129031,0.30078099999999997
79506.txt,11.0,1,"5,6|",0.090909090909090912,0.23294699999999999
116189.txt,13.0,1,"10,11|",0.076923076923076927,0.379104
224183.txt,31.0,1,"20,21|",0.032258064516129031,0.31355450000000001
171106.txt,28.0,3,"4,5|5,6|20,21|",0.10714285714285714,0.30989100000000003
235105.txt,29.0,2,"4,5|17,18|",0.068965517241379309,0.29969899999999999
222479.txt,15.0,1,"8,9|",0.066666666666666666,0.38640600000000003
687.txt,14.0,1,"13,14|",0.071428571428571425,0.32047824999999996
41674.txt,20.0,2,"3,4|8,9|",0.10000000000000001,0.217613
5175.txt,28.0,2,"25,26|26,27|",0.071428571428571425,0.30878725000000001
159701.txt,16.0,2,"1,2|7,8|",0.125,0.35921700000000001
268202.txt,26.0,3,"2,3|6,7|22,23|",0.11538461538461539,0.28993649999999999
269652.txt,32.0,4,"2,3|24,25|28,29|29,30|",0.125,0.35539150000000003
62091.txt,26.0,1,"5,6|",0.038461538461538464,0.38425575000000001
73188.txt,16.0,1,"5,6|",0.0625,0.33469350000000003
271009.txt,13.0,1,"9,10|",0.076923076923076927,0.383434
90575.txt,10.0,1,"5,6|",0.10000000000000001,0.34913850000000002
222451.txt,16.0,3,"3,4|4,5|5,6|",0.1875,0.3736775
255801.txt,18.0,2,"5,6|13,14|",0.1111111111111111,0.25106174999999997
239924.txt,31.0,2,"6,7|22,23|",0.064516129032258063,0.36884899999999998
170422.txt,18.0,2,"5,6|8,9|",0.1111111111111111,0.18128450000000002
168279.txt,39.0,5,"1,2|2,3|29,30|30,31|31,32|",0.12820512820512819,0.32389200000000001
73177.txt,29.0,2,"21,22|22,23|",0.068965517241379309,0.39868000000000003
207606.txt,28.0,1,"14,15|",0.035714285714285712,0.37750800000000001
